,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
1121,603320,迪贝电气,机械基件,浙江,35.75,0.33,1.0,70659.36,51406.23,14101.88,21822.02,2.18,0.23399999999999999,6.01,2.79,20170502,26287.5,2.63,-0.4,-23.37,14.92,7.22,13365.0
1122,002245,澳洋顺昌,仓储物流,江苏,13.78,9.14,9.87,726299.94,381923.88,194605.59,36930.03,0.37,0.166,2.6,1.76,20080605,112902.85,1.14,32.16,10.42,21.55,8.32,67984.0
1123,603156,养元饮品,软饮料,河北,13.62,0.6,7.53,1402465.0,1194101.5,63629.81,322262.19,4.28,1.77,14.01,3.38,20180212,624504.75,8.29,13.55,30.78,48.87,31.42,21607.0
1124,002108,沧州明珠,塑料,河北,26.32,14.18,14.18,451784.59,264219.63,117088.1,18390.63,0.13,0.087,2.16,2.12,20070124,126569.88,0.89,-8.52,-56.7,18.61,8.25,101948.0
1125,000009,中国宝安,综合类,深圳,42.83,21.2,21.49,2825562.0,1925251.75,365375.63,80019.31,0.37,0.053,2.36,1.94,19910625,187668.31,0.87,47.59,43.49,35.78,2.65,172026.0
1126,300599,雄塑科技,塑料,广东,17.71,0.91,3.04,166567.17,104527.36,37331.56,57476.28,1.89,0.302,4.28,2.5,20170123,37233.59,1.22,36.36,110.54,22.4,10.89,28313.0
1127,300535,达威股份,化工原料,四川,35.14,0.53,1.04,78093.56,47796.6,13440.54,32470.25,3.11,0.2,6.46,2.14,20160812,26631.84,2.55,11.0,-21.17,46.08,12.24,13566.0
1128,600283,钱江水利,水务,浙江,32.01,3.53,3.53,515275.31,119721.36,234985.47,116163.15,3.29,0.168,5.34,2.01,20001018,22378.28,0.63,14.91,90.32,40.77,11.84,25484.0
1129,600098,广州发展,火力发电,广东,19.25,27.26,27.26,3902491.5,1110563.0,1543674.0,394669.28,1.45,0.16,5.95,1.03,19970718,588730.69,2.16,20.15,21.82,9.94,3.54,72589.0
1130,601177,杭齿前进,机械基件,浙江,172.42,4.0,4.0,383274.09,179268.05,107721.67,86056.52,2.15,0.018000000000000002,4.04,1.52,20101011,30717.13,0.77,6.78,68.94,24.96,0.81,19940.0
1131,002032,苏 泊 尔,家用电器,浙江,26.54,5.45,8.21,862142.19,708153.0,84644.07,12874.74,0.16,0.9,6.48,7.38,20040817,402514.75,4.9,25.27,22.59,30.23,8.36,8261.0
1132,600560,金自天正,电气设备,北京,84.89,2.24,2.24,161680.98,136170.11,14992.61,20672.05,0.92,0.045,3.34,2.31,20020919,25823.75,1.15,-7.82,-10.73,27.53,3.91,24866.0
1133,603036,如通股份,专用机械,江苏,84.27,0.51,2.03,107824.65,90580.56,12635.78,41197.2,2.03,0.073,4.81,2.57,20161209,32061.56,1.58,-3.36,1.78,34.77,16.21,25581.0
1134,600781,辅仁药业,中成药,河南,10.79,1.78,6.27,1035424.0,564309.63,335710.5,189848.8,3.03,0.718,7.92,1.96,19961218,235276.05,3.75,14.4,113.05,44.73,14.49,14282.0
1135,600578,京能电力,火力发电,北京,33.95,53.35,67.47,6348577.0,816609.56,2850392.75,836376.44,1.24,0.046,3.37,0.92,20020510,363148.19,0.54,9.16,386.41,6.64,5.59,73568.0
1136,600300,维维股份,软饮料,江苏,26.87,16.72,16.72,844020.31,441067.44,259609.38,20309.2,0.12,0.057999999999999996,1.65,1.88,20000630,69838.46,0.42,13.13,-5.08,25.28,3.52,84040.0
1137,002708,光洋股份,汽车配件,江苏,58.48,2.4,4.69,226639.91,102005.61,96971.85,75003.45,1.6,0.04,3.26,1.43,20140121,27358.58,0.58,1.03,51.0,22.08,2.65,31472.0
1138,002860,星帅尔,电气设备,浙江,20.27,0.47,1.17,79533.9,53181.92,10444.0,23991.03,2.06,0.43,5.81,2.94,20170412,27358.73,2.34,22.26,13.08,39.17,24.62,11100.0
1139,603286,日盈电子,汽车配件,江苏,53.61,0.46,0.88,56981.9,28403.55,21109.25,19227.05,2.18,0.145,4.83,3.21,20170627,12281.3,1.39,12.63,-24.25,30.68,7.97,11355.0
1140,600137,浪莎股份,服饰,四川,63.72,0.97,0.97,61044.36,47644.03,8064.71,34179.76,3.52,0.11,4.95,2.82,19980416,3141.23,0.32,30.03,6.82,21.03,8.95,14401.0
1141,600747,ST大控,多元金融,辽宁,0.0,10.64,14.64,254597.75,172563.77,1359.81,101159.9,0.69,-0.01,1.35,1.15,19960916,-61297.9,-0.42,450.3,24.56,1.98,-1.88,66924.0
1142,600126,杭钢股份,普钢,浙江,6.84,12.05,33.77,2559144.25,1106167.25,935463.88,1104766.25,3.27,0.342,5.25,0.89,19980311,353708.81,1.05,3.11,224.89,14.18,8.77,43502.0
1143,603116,红蜻蜓,服饰,浙江,14.29,5.72,5.84,459325.56,340732.66,55147.73,99612.4,1.71,0.273,5.95,1.31,20150629,205730.7,3.52,2.13,-8.49,34.92,10.71,27770.0
1144,002532,新界泵业,农用机械,浙江,17.25,3.78,5.03,207319.42,89005.88,69634.75,17729.03,0.35,0.13,2.66,1.76,20101231,58038.11,1.15,2.86,-30.71,27.97,9.37,21631.0
1145,002379,宏创控股,铝,山东,328.73,9.26,9.26,140408.27,61278.45,25269.28,56846.86,0.61,0.005,1.35,2.32,20100331,-25494.07,-0.28,2.12,-84.52,3.3,0.62,43077.0
1146,603311,金海环境,专用机械,浙江,23.64,2.1,2.1,95574.55,60664.05,16157.35,20809.56,0.99,0.23199999999999998,3.47,3.16,20150518,28116.34,1.34,3.87,-3.49,32.97,16.4,20868.0
1147,000816,*ST慧业,农用机械,江苏,0.0,13.36,14.19,581877.13,245267.84,111724.81,141436.27,1.0,-0.055,2.11,0.74,19970818,7686.06,0.05,-10.72,-51.96,9.14,-10.37,134628.0
1148,603299,井神股份,化工原料,江苏,18.94,2.79,5.59,459958.16,150290.98,254409.95,88246.36,1.58,0.166,3.88,1.62,20151231,64804.8,1.16,8.18,21.46,28.6,6.77,47452.0
1149,000751,锌业股份,铅锌,辽宁,50.48,14.1,14.1,459139.59,255263.41,90634.21,131577.38,0.93,0.031,1.72,1.83,19970626,-66700.0,-0.47,26.18,-45.44,5.57,1.11,174171.0
1150,000568,泸州老窖,白酒,四川,15.29,14.02,14.65,2046904.63,1488519.88,104680.02,369756.41,2.52,1.3430000000000002,10.53,3.9,19940509,866323.19,5.91,25.49,34.08,74.91,30.64,66723.0
1151,601001,大同煤业,煤炭开采,山西,8.35,16.74,16.74,2530515.75,892971.13,621672.38,24188.14,0.14,0.284,3.21,1.48,20060623,143172.56,0.86,8.68,-20.8,58.3,8.95,94009.0
1152,002006,精功科技,专用机械,浙江,45.7,4.55,4.55,188243.48,127676.05,21369.61,26953.47,0.59,0.069,2.3,2.75,20040625,22014.26,0.48,24.53,13.98,17.86,6.22,51084.0
1153,000889,茂业通信,通信设备,河北,35.8,6.22,6.22,423781.56,168894.77,19835.24,110461.8,1.78,0.177,4.46,2.84,19971218,95505.63,1.54,58.28,1.91,19.05,8.0,17678.0
1154,002486,嘉麟杰,服饰,上海,0.0,8.19,8.32,108497.02,47472.71,32198.9,201.46,0.0,-0.005,1.13,2.81,20101015,7678.22,0.09,2.57,84.04,16.84,-1.14,84330.0
1155,300341,麦迪电气,电气设备,福建,25.59,5.1,5.1,143054.25,100351.03,23908.26,498.87,0.01,0.09300000000000001,1.49,3.2,20120726,23916.92,0.47,8.02,-13.62,42.02,11.16,17877.0
1156,002330,得利斯,食品,山东,820.24,5.02,5.02,164878.55,60292.96,85310.18,48672.28,0.97,0.003,2.65,1.8,20100106,31905.03,0.64,40.26,30.1,10.6,0.15,26615.0
1157,603858,步长制药,中成药,山东,17.07,4.26,8.86,1944140.25,721791.38,173723.63,384439.25,4.34,0.7909999999999999,14.38,1.88,20161118,787726.25,8.89,-0.06,3.37,82.2,12.19,78587.0
1158,002928,华夏航空,空运,贵州,36.62,0.41,4.0,722141.75,261851.88,340026.03,96352.5,2.41,0.31,4.99,4.47,20180302,57319.4,1.43,0.0,0.0,18.85,6.01,31314.0
1159,000055,方大集团,其他建材,深圳,12.0,6.78,11.55,789296.94,465608.56,47415.98,7282.93,0.06,0.19899999999999998,2.85,1.68,19960415,191577.66,1.66,3.02,0.93,35.13,15.96,67440.0
1160,600210,紫江企业,广告包装,上海,8.14,15.17,15.17,1100724.0,570472.06,307327.47,36180.92,0.24,0.196,2.86,1.12,19990824,193096.7,1.27,10.32,-48.03,19.54,6.29,124317.0
1161,002386,天原集团,化工原料,四川,23.61,6.72,7.81,1369524.38,525820.06,515899.81,185366.23,2.37,0.16,6.33,1.01,20100409,146302.06,1.87,43.91,302.63,7.33,1.24,49024.0
1162,603717,天域生态,环境保护,重庆,25.47,1.22,2.42,283393.44,220914.02,20934.25,58530.26,2.42,0.18899999999999997,5.39,1.79,20170327,43789.85,1.81,49.61,12.95,28.97,7.92,18400.0
1163,601117,中国化学,建筑施工,北京,14.6,49.33,49.33,9365764.0,7645335.0,835172.13,551690.31,1.12,0.22,5.88,1.09,20100107,1830582.75,3.71,36.34,27.95,11.93,3.19,90892.0
1164,300416,苏试试验,电器仪表,江苏,43.76,0.77,1.36,132345.02,91565.88,26810.58,33742.09,2.49,0.24,5.6,3.44,20150122,26566.45,1.96,19.09,29.24,45.52,11.48,5983.0
1165,300333,兆日科技,元器件,深圳,110.73,3.31,3.36,86403.32,54103.96,11298.58,38784.6,1.15,0.036000000000000004,2.46,3.27,20120628,7037.16,0.21,6.92,-28.35,58.94,11.29,57478.0
1166,000430,张家界,旅游景点,湖南,64.73,3.32,4.05,253292.09,34050.78,57976.4,85254.4,2.11,0.05,3.89,1.65,19960829,26897.18,0.66,-16.87,-47.9,33.52,10.57,23935.0
1167,603882,金域医学,医疗保健,广东,46.13,0.69,4.58,369168.75,214294.38,115642.51,83441.15,1.82,0.21,3.85,5.03,20170908,44065.21,0.96,17.55,14.14,39.02,4.54,25895.0
1168,002654,万润科技,半导体,深圳,21.69,5.75,9.03,568563.06,270649.94,48277.18,184809.77,2.05,0.11199999999999999,3.59,1.35,20120217,52560.85,0.58,68.32,32.37,16.31,4.67,48761.0
1169,601368,绿城水务,水务,广西,14.95,7.36,7.36,834320.94,136402.81,408481.44,91018.75,1.24,0.21600000000000003,4.24,1.52,20150612,125288.56,1.7,5.36,-1.84,47.28,25.62,41903.0
1170,000045,深纺织Ａ,纺织,深圳,171.19,4.57,5.11,429988.81,292191.75,102130.11,186945.27,3.66,0.019,4.71,1.37,19940815,-2261.9,-0.04,-27.19,-33.28,10.99,1.79,36545.0
1171,600418,江淮汽车,汽车整车,安徽,28.15,18.93,18.93,4826199.0,2596139.0,1305613.13,521425.41,2.75,0.086,7.29,0.67,20010824,494414.31,2.61,-6.34,-52.58,9.21,0.69,93448.0
1172,002193,如意集团,纺织,山东,58.92,2.3,2.62,486754.69,304657.5,157971.23,159565.73,6.1,0.11,9.69,1.34,20071207,60471.5,2.31,9.61,49.29,20.26,4.93,10793.0
1173,002517,恺英网络,互联网,福建,14.16,8.74,21.53,690106.56,288776.06,2195.05,73985.15,0.34,0.172,2.34,2.09,20101207,273409.88,1.27,-14.91,-10.36,74.79,33.55,60880.0
1174,300436,广生堂,化学制药,福建,398.77,1.12,1.41,86785.25,30990.83,18968.01,21686.02,1.54,0.031,3.85,6.35,20150422,18215.28,1.29,8.04,-84.13,86.42,2.67,16967.0
1175,603488,展鹏科技,电气设备,江苏,31.21,0.96,2.09,87465.21,71891.18,12284.03,33616.45,1.61,0.131,3.76,2.17,20170516,20245.68,0.97,7.01,-5.91,34.52,20.27,13580.0
1176,600676,交运股份,公共交通,上海,12.68,9.62,10.28,889319.81,506020.16,246015.34,238882.67,2.32,0.19399999999999998,5.67,0.87,19930928,204498.63,1.99,9.37,19.63,9.42,4.35,54899.0
1177,300011,鼎汉技术,运输设备,北京,64.04,4.48,5.59,410000.63,197489.92,52410.9,117286.15,2.1,0.051,4.5,1.46,20091030,73170.46,1.31,25.15,238.2,30.2,4.83,27487.0
1178,601677,明泰铝业,铝,河南,11.41,4.98,5.9,907282.69,549273.38,198908.22,348813.0,5.91,0.44,9.64,1.02,20110919,158078.47,2.68,27.66,41.26,9.69,4.28,21340.0
1179,000521,长虹美菱,家用电器,安徽,33.9,8.03,10.45,1748556.38,1444912.25,149051.09,268438.81,2.57,0.049,4.82,0.68,19931018,92590.31,0.89,8.85,-44.95,16.32,0.55,60629.0
1180,600367,红星发展,化工原料,贵州,18.66,2.91,2.98,176541.42,104515.55,48145.89,28426.35,0.95,0.23,4.09,2.02,20010320,43775.7,1.47,12.94,68.24,29.43,9.07,37926.0
1181,600312,平高电气,电气设备,河南,0.0,13.57,13.57,1926636.63,1415894.75,297030.72,490188.25,3.61,-0.096,6.28,0.79,20010221,178730.7,1.32,-36.31,-137.33,11.38,-4.99,61925.0
1182,600152,维科技术,电气设备,浙江,20.29,2.93,4.55,262681.66,148619.25,33786.15,83977.24,1.84,0.122,3.16,1.57,19980609,8285.92,0.18,1.68,63.77,16.79,7.69,28621.0
1183,601996,丰林集团,林业,广西,23.28,9.45,9.58,271525.44,124413.65,67870.0,30416.8,0.32,0.071,1.99,1.66,20110929,59009.11,0.62,6.07,1.95,23.05,10.54,30640.0
1184,002688,金河生物,化学制药,内蒙,18.53,5.33,6.35,304186.19,113277.96,75174.38,44512.1,0.7,0.134,2.51,1.98,20120713,43404.51,0.68,9.82,10.9,37.96,12.11,35092.0
1185,601066,中信建投,证券,北京,18.72,4.0,76.46,21688204.0,0.0,47155.78,875321.19,1.14,0.23,6.58,1.26,20180620,1671162.63,2.19,0.0,0.0,0.0,32.17,187595.0
1186,300039,上海凯宝,中成药,上海,14.6,10.62,10.71,276965.31,219899.47,31317.88,862.45,0.01,0.171,2.28,2.19,20100108,114547.97,1.07,-2.85,-5.85,83.94,20.2,40505.0
1187,603586,金麒麟,汽车配件,山东,39.56,1.0,2.16,263340.97,171745.88,65832.56,131640.16,6.11,0.168,9.62,1.38,20170406,55352.68,2.57,-6.79,-64.19,21.71,5.29,23048.0
1188,603611,诺力股份,运输设备,浙江,18.72,2.26,2.68,319087.41,217000.09,24853.92,76179.96,2.84,0.35600000000000004,5.93,2.25,20150128,57029.03,2.13,20.22,52.56,23.88,7.98,14290.0
1189,600155,华创阳安,证券,河北,56.18,11.28,17.4,3913114.5,2840318.75,22515.38,1372216.75,7.89,0.059000000000000004,8.61,0.78,19980918,-46908.12,-0.27,-67.47,-30.23,76.89,128.11,42134.0
1190,000921,海信科龙,家用电器,广东,7.09,9.02,13.63,2447696.0,1748970.25,330856.59,208889.16,1.53,0.589,4.88,1.71,19990713,272933.59,2.0,15.7,19.47,18.39,3.94,39868.0
1191,002679,福建金森,林业,福建,133.41,2.36,2.36,165957.81,149389.19,2172.45,34162.59,1.45,0.044000000000000004,3.07,3.82,20120605,21858.35,0.93,208.11,141.9,68.35,17.74,11135.0
1192,601727,上海电气,电气设备,上海,20.93,98.51,147.25,20727330.0,15024835.0,1337458.25,1653450.5,1.12,0.12,3.83,1.31,20081205,1998167.63,1.36,24.38,13.02,19.48,3.44,321112.0
1193,002403,爱仕达,家用电器,浙江,15.92,2.93,3.5,463440.81,252786.92,63841.96,124542.7,3.56,0.263,6.26,1.34,20100511,58617.68,1.67,7.89,7.21,37.62,6.02,16919.0
1194,600163,中闽能源,新型电力,福建,22.34,9.99,9.99,372224.25,70642.0,245960.27,209174.42,2.09,0.075,1.81,1.86,19980602,-135294.92,-1.35,35.46,33.01,56.31,29.87,28442.0
1195,002488,金固股份,汽车配件,浙江,40.34,5.12,6.74,745647.75,441151.56,105138.97,336048.44,4.98,0.125,6.25,1.61,20101021,10460.65,0.16,12.1,229.46,20.78,5.75,48501.0
1196,002298,中电兴发,软件服务,安徽,28.15,6.0,7.04,623705.31,385285.34,58070.41,290271.03,4.12,0.12,6.18,1.09,20090929,73123.71,1.04,28.99,3.4,29.21,8.45,46538.0
1197,002029,七 匹 狼,服饰,福建,18.86,7.56,7.56,812129.88,533667.88,35166.35,188004.77,2.49,0.17800000000000002,7.32,0.92,20040806,221712.05,2.93,13.83,10.49,38.06,9.24,36085.0
1198,000750,国海证券,证券,广西,69.6,42.16,42.16,6556047.5,0.0,15403.77,627598.13,1.49,0.024,3.22,1.05,19970709,114101.3,0.27,-31.37,-71.49,0.0,10.34,140773.0
1199,000848,承德露露,软饮料,河北,16.31,9.78,9.79,215258.38,154828.8,25378.65,1730.84,0.02,0.259,1.8,4.68,19971113,40783.32,0.42,13.61,11.12,52.38,21.44,50852.0
1200,600096,云天化,农药化肥,云南,50.87,11.22,13.21,6420478.5,3297960.5,2219742.5,540332.56,4.09,0.05,3.03,1.67,19970709,-311039.13,-2.35,-22.46,120.32,15.12,0.28,46990.0
1201,601179,中国西电,电气设备,陕西,34.15,51.26,51.26,3292333.25,2417376.75,490962.06,1156701.88,2.26,0.05,3.77,0.9,20100128,217117.22,0.42,-6.96,-57.19,26.15,4.45,146422.0
1202,000589,黔轮胎Ａ,汽车配件,贵州,42.65,7.75,7.75,1007482.38,486077.0,366081.44,183544.38,2.37,0.04,4.32,0.78,19960308,50330.21,0.65,7.08,269.04,13.35,0.91,60199.0
1203,002612,朗姿股份,服饰,北京,18.25,2.03,4.0,819654.06,328858.22,38236.96,148713.27,3.72,0.27899999999999997,6.81,1.5,20110830,74419.97,1.86,22.73,105.72,57.34,8.6,26989.0
1204,000799,酒鬼酒,白酒,湖南,26.53,3.25,3.25,255764.66,189063.47,39362.62,116125.95,3.57,0.35200000000000004,6.38,2.93,19970718,37186.19,1.14,41.26,38.3,78.35,21.87,50942.0
1205,603331,百达精工,专用机械,浙江,24.1,0.32,1.27,106052.8,63740.5,29680.35,31037.1,2.44,0.317,5.4,2.83,20170705,22214.72,1.75,15.93,12.4,27.4,10.03,11456.0
1206,600828,茂业商业,百货,四川,8.21,6.49,17.32,1776521.25,335283.97,491374.94,9276.96,0.05,0.311,2.99,1.71,19940224,132703.92,0.77,1.5,37.31,29.1,8.87,23808.0
1207,002280,联络互动,软件服务,浙江,36.16,17.12,21.77,1271433.75,570506.88,90711.35,300399.31,1.38,0.071,2.92,1.75,20090821,85759.22,0.39,100.29,388.16,14.15,2.03,135330.0
1208,000662,天夏智慧,软件服务,广西,22.29,3.74,10.93,693308.56,254444.02,210.61,359833.25,3.29,0.15,5.15,0.99,19961216,87629.35,0.8,3.02,-29.01,47.8,30.83,22556.0
1209,603871,嘉友国际,仓储物流,北京,15.69,0.28,1.12,196272.38,164192.67,13408.67,85768.56,7.66,1.33,12.92,3.03,20180206,44796.37,4.0,32.13,23.21,9.74,7.38,13213.0
1210,603389,亚振家居,家居用品,江苏,0.0,0.63,2.19,100027.18,62691.01,12230.49,37824.03,1.73,-0.08199999999999999,3.87,3.95,20161215,22457.2,1.03,-22.04,-177.86,56.45,-9.03,13416.0
1211,002731,萃华珠宝,服饰,辽宁,29.49,1.29,1.51,282477.81,234467.02,35605.17,40195.59,2.67,0.26,8.03,1.91,20141104,62186.69,4.13,-0.75,-9.92,9.89,3.07,13349.0
1212,002221,东华能源,石油贸易,江苏,10.12,15.19,16.5,2512236.25,1492138.75,834198.56,394683.28,2.39,0.43,5.01,1.7,20080306,266941.72,1.62,47.81,42.51,6.13,3.27,26366.0
1213,603819,神力股份,电气设备,江苏,46.62,0.56,1.21,105756.72,84831.06,7293.25,45305.46,3.75,0.165,6.21,2.47,20161125,15294.37,1.27,36.47,-7.87,12.02,4.52,14515.0
1214,002013,中航机电,航空,湖北,53.2,31.43,36.09,2616240.0,1608165.5,492331.81,102515.65,0.28,0.08,2.34,3.65,20040705,308376.69,0.85,11.68,13.53,22.74,5.31,60930.0
1215,000567,海德股份,多元金融,海南,52.42,1.5,4.42,576357.44,543597.75,668.64,355165.34,8.03,0.17,9.21,1.3,19940525,7662.16,0.17,98.3,34.93,0.0,30.39,27196.0
1216,002908,德生科技,元器件,广东,73.78,0.33,1.33,74384.57,71364.27,1854.18,36867.53,2.76,0.18600000000000003,4.67,5.86,20171020,10192.66,0.76,7.81,9.67,42.97,14.69,25711.0
1217,002797,第一创业,证券,深圳,124.92,19.18,35.02,3417552.5,0.0,13824.25,259304.8,0.74,0.021,2.51,2.05,20160511,167292.47,0.48,-12.68,-61.85,0.0,9.48,255902.0
1218,600428,中远海特,水运,广东,62.22,16.9,21.47,2141401.25,313037.38,1624668.25,427764.0,1.99,0.027999999999999997,4.45,0.77,20020418,256256.13,1.19,2.66,-17.86,15.09,1.75,115473.0
1219,300066,三川智慧,电器仪表,江西,42.91,9.96,10.4,181489.88,112972.11,25763.75,6782.97,0.07,0.04,1.48,2.32,20100326,33789.34,0.32,16.52,-6.22,31.75,13.4,51790.0
1220,000700,模塑科技,汽车配件,江苏,107.33,6.97,8.27,732301.06,263228.34,214463.77,0.08,0.0,0.016,3.09,1.11,19970228,103386.32,1.25,5.96,-88.97,20.47,0.59,41268.0
1221,000850,华茂股份,纺织,安徽,12.31,9.43,9.44,742839.0,164382.91,204418.81,2107.6,0.02,0.14,4.41,0.78,19981007,162123.19,1.72,24.06,894.37,9.12,10.23,45636.0
1222,601258,庞大集团,汽车服务,河北,21.87,65.38,65.38,5158767.5,3515682.75,789456.81,388315.0,0.59,0.04,2.11,0.82,20110428,314593.16,0.48,-17.65,-12.82,8.82,0.95,363208.0
1223,603029,天鹅股份,农用机械,山东,0.0,0.37,0.93,93213.65,60401.73,18932.56,22077.5,2.37,-0.073,7.48,1.85,20160427,33182.03,3.55,-7.73,-132.89,35.05,-8.76,13965.0
1224,600479,千金药业,中成药,湖南,26.94,4.19,4.19,323798.41,238019.16,50509.05,58600.82,1.4,0.161,4.4,1.97,20040312,65702.93,1.57,-1.56,48.44,47.44,4.53,29270.0
1225,000993,闽东电力,水力发电,福建,0.0,3.73,4.58,417543.69,116263.67,192354.52,164939.25,3.6,-0.204,4.68,1.11,20000731,959.85,0.02,-61.23,-260.66,28.42,-46.04,35274.0
1226,601669,中国电建,建筑施工,北京,9.84,111.44,152.99,64313576.0,33837304.0,9308608.0,2269766.25,1.48,0.265,4.93,1.06,20111018,3621322.5,2.37,5.4,9.16,14.47,3.2,280356.0
1227,600798,宁波海运,水运,浙江,21.13,10.31,10.31,619340.13,52577.93,213589.02,116821.22,1.13,0.08199999999999999,2.78,1.25,19970423,43248.73,0.42,26.2,47.09,24.54,8.62,84130.0
1228,600112,天成控股,电气设备,贵州,0.0,5.09,5.09,279496.06,100580.7,31166.75,55598.6,1.09,-0.057999999999999996,2.32,1.5,19971127,5528.1,0.11,-28.52,-198.42,28.99,-11.28,44813.0
1229,002738,中矿资源,建筑施工,北京,71.53,1.26,1.92,135030.3,102874.38,19779.11,24405.75,1.27,0.11,3.34,4.69,20141230,41530.51,2.16,27.47,11.42,27.05,8.21,15715.0
1230,600750,江中药业,中成药,江西,14.43,4.2,4.2,346630.94,204145.45,58978.3,43251.34,1.03,0.544,7.16,2.19,19960923,198640.94,4.73,2.0,8.51,67.91,25.51,32146.0
1231,300035,中科电气,电气设备,湖南,26.76,3.9,5.18,181339.06,80030.71,28461.27,37518.9,0.72,0.098,2.21,2.36,20091225,21451.09,0.41,53.36,77.06,35.74,19.95,39954.0
1232,603077,和邦生物,化工原料,四川,28.22,88.31,88.31,1305271.88,341807.53,467054.16,21290.15,0.02,0.031,1.25,1.39,20120731,179914.88,0.2,43.76,6.97,21.6,9.39,172259.0
1233,600231,凌钢股份,普钢,辽宁,6.48,17.69,27.71,1508125.25,535324.63,831487.56,45192.5,0.16,0.27,2.53,1.39,20000511,307605.16,1.11,20.59,84.85,14.47,7.43,82381.0
1234,603880,南卫股份,医疗保健,江苏,26.65,0.63,1.3,84341.9,64497.18,6896.92,23054.42,1.77,0.29600000000000004,4.28,3.69,20170807,16839.0,1.3,-3.91,38.16,24.97,16.66,10529.0
1235,002756,永兴特钢,特种钢,浙江,11.29,1.85,3.6,418927.03,245090.55,96075.77,82477.56,2.29,0.622,9.0,1.56,20150515,178861.38,4.97,24.05,34.33,15.55,9.22,16570.0
1236,600172,黄河旋风,矿物制品,河南,21.13,11.69,14.76,1174021.5,471093.81,408339.78,189497.16,1.28,0.083,3.4,1.04,19981126,161085.17,1.09,17.94,-34.17,32.11,7.1,63588.0
1237,002604,*ST龙力,食品,山东,0.0,5.08,6.0,394728.13,144304.2,139082.44,192383.86,3.21,-0.253,-0.83,-2.11,20110728,-311525.44,-5.2,-18.99,-348.96,19.86,-29.6,59262.0
1238,000766,通化金马,中成药,吉林,30.58,5.73,9.66,591580.75,179947.77,78572.75,364242.94,3.77,0.14400000000000002,4.68,1.88,19970430,-19771.92,-0.2,54.3,11.53,81.72,16.16,29448.0
1239,600792,云煤能源,焦炭加工,云南,439.71,9.9,9.9,531442.44,189506.13,203629.47,227214.59,2.3,0.004,2.95,1.2,19970123,-48005.9,-0.48,34.18,105.09,8.63,0.16,38170.0
1240,300256,星星科技,元器件,浙江,41.26,7.75,9.67,912086.38,448576.06,220765.7,225980.95,2.34,0.043,3.52,1.0,20110819,19801.25,0.2,-11.69,35.9,15.99,1.72,43839.0
1241,600022,山东钢铁,普钢,山东,5.77,109.47,109.47,6534412.5,2337778.75,2588074.0,820276.44,0.75,0.153,1.81,0.98,20040629,-13592.32,-0.01,-21.17,181.74,10.95,6.74,318938.0
1242,600996,贵广网络,影视音像,贵州,15.38,2.98,10.43,1038078.13,325221.28,364788.97,160466.45,1.54,0.231,4.26,1.66,20161226,161687.63,1.55,23.11,-24.91,38.78,16.75,54758.0
1243,300320,海达股份,橡胶,江苏,17.42,4.53,6.01,240894.27,161974.52,36636.51,19766.4,0.33,0.17,2.2,2.42,20120601,40026.55,0.67,99.63,52.46,25.99,8.86,15338.0
1244,603811,诚意药业,化学制药,浙江,25.22,0.57,0.85,71212.68,41241.17,16503.5,38666.87,4.54,0.528,7.15,3.73,20170315,10484.21,1.23,69.25,49.8,61.82,17.9,11020.0
1245,600881,亚泰集团,水泥,吉林,72.71,32.23,32.49,5611510.0,2807085.0,1259904.75,831473.56,2.56,0.024,4.59,0.78,19951115,302712.5,0.93,24.65,12.25,29.31,1.24,118916.0
1246,000952,广济药业,化学制药,湖北,11.51,2.52,2.52,168265.02,47746.06,86467.13,6079.37,0.24,0.465,3.37,3.17,19991112,45760.03,1.82,11.46,130.56,64.94,29.18,39711.0
